City,Longitude,Latitude,Total Population,Male Population,Female Population,Age 0-18,Age 19-35,Age 36-50,Age 51+,Average Temperature (°C),Mortality Rate (%),Average Income (AED),Healthcare Expenditure (% of Income)
Sharjah,55.391,25.3225,1957706,1349741,607965,190651,264067,130265,99262,27.83683837490108,1.4213779026954858,14199,9.292314332223892
Sharjah,55.391,25.3225,707358,487688,219670,237264,191501,273196,164748,26.938306555410335,0.7039162735195291,12596,14.488448872556836
Umm Al Quwain,55.564,25.5225,3773155,2601404,1171751,84997,211930,193966,267022,32.74895839988483,0.395224663943207,17115,13.900466736260924
Sharjah,55.391,25.3225,4594891,3167950,1426941,72676,179514,245315,249618,34.80871592041125,0.7037964489216646,29814,6.819389711036213
Abu Dhabi,54.366,24.4539,3212501,2214860,997641,155672,253914,78675,167140,34.83997037741479,0.5306892976717897,17780,11.140693243887142
Ras Al Khaimah,55.9486,25.7915,2822202,1945768,876434,14345,92719,211265,255755,31.210694277440066,1.2520568241860448,13518,11.710743856413321
Abu Dhabi,54.366,24.4539,2907620,2004660,902960,150722,77670,284776,52742,35.19546634243608,1.333046465420597,26171,9.291132997411491
Sharjah,55.391,25.3225,1258267,867512,390755,197585,255865,173426,297439,31.35430386869832,0.18250273372594045,18389,12.294800676538244
Fujairah,56.3315,25.2769,4449081,3067421,1381660,137631,188521,124496,258475,34.031524822641714,0.39655418527345265,15520,9.403323077596818
Dubai,55.2708,25.2768,4408777,3039634,1369143,298021,168083,56940,58414,30.885320445513273,0.8040217998562157,25495,8.297213486738585
Dubai,55.2708,25.2768,3062768,2111627,951141,246649,82570,184255,152617,32.745515952373346,0.18819332683326068,16845,9.516754951510249
Umm Al Quwain,55.564,25.5225,1345336,927542,417794,212493,140738,181381,195672,36.113684277952544,0.2544678284162186,28018,7.015988333537314
Dubai,55.2708,25.2768,905080,624007,281073,153439,134821,245504,29265,37.48688580571027,0.17997014630267819,19664,12.170304287799583
Ajman,55.5136,25.4052,3888807,2681140,1207667,290831,286331,159292,103406,36.37658232487027,0.3704091175705472,11379,8.921165149062203
Fujairah,56.3315,25.2769,102090,70386,31704,261698,78713,21183,96568,34.189946028107215,0.5644389472981034,24231,6.8786418181602365
Fujairah,56.3315,25.2769,1548592,1067677,480915,264680,41606,275862,273515,26.564039866299623,0.5243126712315017,16435,12.63402139882613
Umm Al Quwain,55.564,25.5225,2295626,1582720,712906,101991,25988,68286,179654,31.77242636297629,0.8774227154791576,24642,12.617787116898821
Fujairah,56.3315,25.2769,1264532,871832,392700,209426,177897,110894,202783,32.80400396710886,0.6769153540934462,10943,11.303226750396046
Ajman,55.5136,25.4052,1179605,813279,366326,251418,160257,253114,297158,27.04497770580038,1.1240083566418175,14554,12.507937408321666
Ras Al Khaimah,55.9486,25.7915,2323930,1602235,721695,215371,88600,47712,59365,35.534338282462855,0.864648520580642,14625,7.068728637755951
Umm Al Quwain,55.564,25.5225,4198480,2894644,1303836,89573,262671,26864,15981,31.758628862766255,0.6912797555594526,19953,10.615436107201273
Ajman,55.5136,25.4052,952120,656439,295681,223737,48429,86695,24570,28.694550144046268,0.430324814400429,14820,13.18198276789675
Sharjah,55.391,25.3225,3053950,2105547,948403,270715,239638,122662,162864,34.23095577782429,0.21335963116036383,16301,11.588605810753059
Sharjah,55.391,25.3225,720936,497049,223887,12831,262029,134761,118266,31.70417653116424,0.7729334079155762,10921,8.891217803282139
Ajman,55.5136,25.4052,288696,199041,89655,64969,193509,134782,240460,37.543314988048046,0.6743513557838025,27912,9.210980520743526
Ras Al Khaimah,55.9486,25.7915,2950813,2034439,916374,104839,248796,68947,16894,39.70574242548355,1.2305870892236537,29541,12.810755314457138
Ras Al Khaimah,55.9486,25.7915,4543400,3132450,1410950,137288,256164,185467,128257,36.33840133239346,0.6377586559765948,17928,7.899993891110679
Ajman,55.5136,25.4052,1036380,714532,321848,269942,160857,159653,22968,28.931235229993902,1.155075787165642,13022,10.303392172321132
Dubai,55.2708,25.2768,4276041,2948119,1327922,196105,16949,265042,128779,27.863114827411852,0.28247853427905534,14535,10.189079964106238
Abu Dhabi,54.366,24.4539,4733262,3263350,1469912,62740,125410,283783,262319,32.301895789478216,0.35465833517653944,19531,8.241301883082784
Ras Al Khaimah,55.9486,25.7915,613516,422988,190528,189674,266955,93157,139301,32.012702374534584,0.22029460727146752,11869,14.651156481521685
Ras Al Khaimah,55.9486,25.7915,3813020,2628889,1184131,58775,37905,279587,92822,36.07155721026763,1.1287546646158386,16538,11.602872648521032
Ajman,55.5136,25.4052,1809383,1247480,561903,18927,70929,185907,22265,39.84523556920082,0.18720637356380354,24153,9.206784666254475
Ajman,55.5136,25.4052,2312894,1594626,718268,93256,93248,99728,150334,29.41317124119281,0.1616868896251623,20179,14.050636124177442
Abu Dhabi,54.366,24.4539,3308101,2280772,1027329,24579,38087,11253,173356,31.362475818748017,1.2709284591731516,10642,11.438778458730269
Abu Dhabi,54.366,24.4539,567302,391126,176176,55477,79745,99546,283032,36.68387601207005,1.1018878428799517,26092,12.275555663992597
Dubai,55.2708,25.2768,2730146,1882300,847846,71036,274623,173103,259519,28.334896063558304,0.530099118447375,24062,12.64567508939452
Dubai,55.2708,25.2768,293368,202262,91106,218330,243887,179292,79475,25.863276380495456,1.3072116244001355,19088,5.390634670202969
Sharjah,55.391,25.3225,2151220,1483160,668060,32198,205058,154813,74121,25.409786326781393,0.5621265962891986,12257,8.180261551340784
Ajman,55.5136,25.4052,1391246,959195,432051,78786,204135,112913,245614,38.40920437616205,0.3221316573831637,24781,10.131129947200163
Dubai,55.2708,25.2768,607952,419152,188800,159160,142712,159937,173656,27.32884863944437,1.205382353983024,27067,5.304243934599432
Abu Dhabi,54.366,24.4539,1839605,1268316,571289,277541,163179,177555,63870,32.26024518379345,1.025196365200303,10050,6.771140023091476
Umm Al Quwain,55.564,25.5225,3857045,2659242,1197803,214886,208706,24795,19878,38.79945879919276,0.3862635958741948,28541,10.403342574691099
Umm Al Quwain,55.564,25.5225,834115,575081,259034,91512,64448,100060,284856,38.72454116067409,1.1910820246182008,15345,5.125372942586872
Abu Dhabi,54.366,24.4539,1259597,868429,391168,204624,52023,97205,116970,26.45167473344548,0.13675114844681505,19559,11.76278002421561
Ajman,55.5136,25.4052,3555993,2451681,1104312,265923,29015,75684,227296,26.685455036595375,1.4913718319614193,16309,13.668202481306034
Ras Al Khaimah,55.9486,25.7915,1832437,1263374,569063,213008,42076,105417,70858,34.05459457915268,1.3158667301032214,13138,7.736121855969769
Umm Al Quwain,55.564,25.5225,4536393,3127619,1408774,38768,67220,193767,57230,25.50178813406409,0.590659996737107,16303,14.34904418798588
Sharjah,55.391,25.3225,3579049,2467577,1111472,88725,297802,93125,129392,39.51346366618548,1.117395880739097,17370,13.837485750798006
Abu Dhabi,54.366,24.4539,4379856,3019694,1360162,198069,64378,58996,125669,35.76216856187884,1.0269251865415543,16379,10.68622455092499
Sharjah,55.391,25.3225,3435656,2368715,1066941,76586,194976,136643,215590,37.11980439691387,0.8955048429185904,17618,9.574448670859717
Fujairah,56.3315,25.2769,4719583,3253919,1465664,191348,233134,259422,121409,33.14618900735738,0.18256557130365988,24131,12.336308077098128
Ajman,55.5136,25.4052,1461095,1007352,453743,221647,124904,291065,71333,34.67030744362475,0.7521746387489197,19178,6.274428346125299
Ras Al Khaimah,55.9486,25.7915,2071560,1428238,643322,278271,264861,126536,285146,33.45193138375063,0.5874329343518917,27310,10.626689463222444
Umm Al Quwain,55.564,25.5225,3566822,2459147,1107675,247888,176589,66811,111778,32.16735450392706,0.37295699475895827,12703,7.074505192251185
Ajman,55.5136,25.4052,950695,655457,295238,223519,94074,151266,163490,33.49884105454379,0.8827064408482742,19385,12.389094285541566
Ajman,55.5136,25.4052,2959749,2040600,919149,26564,159206,224824,16259,26.76927482925911,1.2228841198537688,12655,13.087355281074606
Fujairah,56.3315,25.2769,3935856,2713578,1222278,33211,159358,13934,11476,27.720592508348005,0.4429638983122448,20147,10.43854083743981
Ras Al Khaimah,55.9486,25.7915,2339348,1612864,726484,217206,112666,259126,75585,28.07671189156898,0.2055573527774123,16998,12.341792010271746
Sharjah,55.391,25.3225,224722,154934,69788,105954,152999,53979,100639,33.19131289497575,0.39403600913690073,17819,14.331128361266234
Dubai,55.2708,25.2768,3257804,2246095,1011709,285400,283113,197254,63290,33.07563038922265,0.14880629488635772,22307,13.0169544042635
Sharjah,55.391,25.3225,3802393,2621562,1180831,16637,195955,230568,93618,29.746169672944767,0.5104682186135673,24173,9.63638462280587
Abu Dhabi,54.366,24.4539,2433455,1677747,755708,133243,276709,62055,105094,33.13990706180875,0.11104714159715744,19772,10.688666898984323
Sharjah,55.391,25.3225,2788133,1922280,865853,86593,290705,129385,195845,26.435899877065154,0.430643173452562,25978,10.391987796064509
Ajman,55.5136,25.4052,1961052,1352048,609004,261498,140764,90402,159426,28.02303363660316,0.7674315299905762,19217,7.750878561262532
Umm Al Quwain,55.564,25.5225,3347575,2307987,1039588,69440,266705,77321,259732,37.966782293994775,0.3521995248780704,28620,6.314858192464371
Abu Dhabi,54.366,24.4539,1461304,1007496,453808,92208,119859,77852,70924,26.84731736884214,1.2764185626213385,21605,14.513332963219108
Ajman,55.5136,25.4052,1467092,1011487,455605,119742,194576,242571,83720,36.452479733955116,0.8092140910148057,18985,13.336407775818769
Ajman,55.5136,25.4052,1837399,1266795,570604,25957,127984,22236,110216,35.73044692007582,1.411876241945132,17940,5.990574888401145
Ras Al Khaimah,55.9486,25.7915,3465714,2389438,1076276,200186,115446,219022,127021,27.50207343361787,0.11311509682133927,17585,5.2218327781622715
Sharjah,55.391,25.3225,4118376,2839416,1278960,249898,206807,221102,53960,29.04671780252436,0.3273333735370143,10187,11.919242487976332
Sharjah,55.391,25.3225,2481663,1710984,770679,129439,96071,69003,192332,32.008601385332256,0.26794693987779306,18179,11.179017987233374
Dubai,55.2708,25.2768,4026816,2776290,1250526,185749,257521,192397,40102,38.716130412277536,1.143849886711492,24969,6.196420698568699
Ras Al Khaimah,55.9486,25.7915,3489399,2405768,1083631,135673,169787,266978,129884,39.99441543516415,0.38721474956361235,15905,13.923843831228048
Sharjah,55.391,25.3225,1257298,866844,390454,228653,104251,174686,26012,25.0803466818928,0.26348692590230427,10772,6.856674575686831
Umm Al Quwain,55.564,25.5225,3470457,2392708,1077749,153245,93475,96091,188196,32.8233417608208,0.827355637358953,17463,10.45783872804843
Umm Al Quwain,55.564,25.5225,892541,615362,277179,199424,142406,47866,75200,35.20664965519369,1.0764427047384864,10090,7.87943652643351
Dubai,55.2708,25.2768,4217386,2907679,1309707,78284,279870,48846,44456,39.53021603234119,0.13868265865882037,25878,6.680953239575267
Sharjah,55.391,25.3225,2913391,2008639,904752,244740,176895,45438,27776,39.726286300143684,1.4028285692561844,14229,11.969940485590925
Ras Al Khaimah,55.9486,25.7915,1345183,927437,417746,74488,269184,268025,66360,34.11824874544979,0.751550223251815,21808,10.18620965012772
Umm Al Quwain,55.564,25.5225,541615,373416,168199,241666,296225,265241,188138,37.8507814227803,1.4058649585215457,18645,12.138925890949741
Sharjah,55.391,25.3225,4240921,2923905,1317016,125808,149710,262717,125464,33.21757648651217,0.6946358247109933,22047,9.279456626163174
Abu Dhabi,54.366,24.4539,2604377,1795589,808788,166179,105003,136201,42595,36.328414989435544,1.3237603370306228,21471,10.725445489464901
Abu Dhabi,54.366,24.4539,3632438,2504386,1128052,236348,109316,130591,118381,34.21519560106308,0.3721326932985298,16824,7.261176198174908
Ras Al Khaimah,55.9486,25.7915,1831162,1262495,568667,192354,137157,294027,150466,28.2983728820424,0.9887962187505495,20625,11.790407457519102
Ras Al Khaimah,55.9486,25.7915,1990255,1372182,618073,35628,209280,124661,279921,38.795728181229705,0.7740360846448557,20257,8.251029457045984
Ras Al Khaimah,55.9486,25.7915,2930391,2020359,910032,54083,299143,87548,251949,35.282588244134914,0.9604166257956536,16373,13.727514112006524
Umm Al Quwain,55.564,25.5225,1400774,965764,435010,158131,239612,169702,291125,27.644504379147136,0.19881752441982892,10338,5.402812098296712
Ras Al Khaimah,55.9486,25.7915,3899592,2688576,1211016,83043,88726,215459,276487,35.34820573526012,1.2121922923872865,12034,5.116013481552209
Umm Al Quwain,55.564,25.5225,4686840,3231344,1455496,143840,283338,56125,16180,31.270709545920006,1.1203254082317595,13321,13.280322891681472
Ras Al Khaimah,55.9486,25.7915,2259252,1557642,701610,295718,78608,90370,72374,33.715139941127006,1.1389860849211801,15481,5.1535047435466055
Dubai,55.2708,25.2768,3835518,2644400,1191118,100064,269180,60420,224956,25.969764289704553,0.8387373287627797,12807,13.04433615530661
Dubai,55.2708,25.2768,934765,644474,290291,160745,97748,189604,94876,33.02046069773829,1.0897949503651783,12107,6.500129447732195
Fujairah,56.3315,25.2769,3941444,2717431,1224013,189058,231892,176085,141361,30.171150085196892,0.1936331072307702,12284,14.2496530395035
Ajman,55.5136,25.4052,2168758,1495251,673507,73558,129418,267040,203435,30.783924116959646,0.5522595923702996,17763,13.262760067763672
Sharjah,55.391,25.3225,921161,635095,286066,89860,54466,211498,247921,27.58380438066812,0.5041428572186505,21126,5.503081663830472
Sharjah,55.391,25.3225,2113067,1456855,656212,162602,138705,76652,186865,39.06055197511375,0.956759195509962,26035,14.39036467077306
Sharjah,55.391,25.3225,4337431,2990444,1346987,74226,160663,64080,44305,38.14217137451648,1.4325059422587474,17889,8.390648878265319
Ras Al Khaimah,55.9486,25.7915,2950868,2034477,916391,183816,128494,54692,250540,39.78618051385661,0.32572026502628204,26502,10.853615982775857
Fujairah,56.3315,25.2769,3764097,2595159,1168938,218606,141826,277214,33675,25.729309231955778,1.0221582439400356,26184,6.523321277989361
Ajman,55.5136,25.4052,4310312,2971747,1338565,114340,246559,62974,270617,31.28146918210817,1.4329648819678156,20469,12.82011672385542
Ajman,55.5136,25.4052,3142314,2166470,975844,21317,184366,32096,46157,29.20334817604975,1.219820464754413,28525,11.453338182807876
Umm Al Quwain,55.564,25.5225,2975543,2051490,924053,256068,269413,38538,89956,39.142895769963,0.39875441753147833,14654,9.219314749279942
Dubai,55.2708,25.2768,177535,122401,55134,247165,20169,118629,40680,39.220466334777235,0.3843703946095268,15540,14.04630908728311
Ajman,55.5136,25.4052,2925992,2017327,908665,221412,235920,116045,222140,33.33823401206296,0.9989724880820109,23797,9.554365345699992
Umm Al Quwain,55.564,25.5225,181310,125004,56306,38481,155021,88522,276564,36.37167275837358,0.5562513592303892,24640,10.210703347539235
Dubai,55.2708,25.2768,2633413,1815608,817805,273078,259318,244146,237920,32.62525673138195,0.8500682541640301,22418,8.789817226968667
Ajman,55.5136,25.4052,4356257,3003424,1352833,287142,290510,223876,282750,37.475431160928835,1.1925401941329823,25747,7.0711015946724185
Ras Al Khaimah,55.9486,25.7915,3399770,2343973,1055797,233174,66343,20197,268927,31.91016788953272,0.6365515640713776,27683,7.03609416625414
Sharjah,55.391,25.3225,4987412,3438574,1548838,63260,76175,227422,55627,35.29115855476721,0.8834367996871398,29651,5.4782773352630345
Dubai,55.2708,25.2768,3601303,2482920,1118383,42439,13607,102264,226678,31.748712362686174,0.5359430807349956,22312,14.633760071080621
Umm Al Quwain,55.564,25.5225,329201,226967,102234,240586,235365,46216,146787,26.625581430794096,1.2322105949062832,23327,5.3445260366335
Umm Al Quwain,55.564,25.5225,4883732,3367092,1516640,47190,56958,260667,284124,34.97461294877147,0.9271908462754233,10455,7.7826091336681955
Umm Al Quwain,55.564,25.5225,2336455,1610870,725585,184340,243950,263839,156810,30.912011195476147,1.2646500120056936,14604,9.601170124595104
Umm Al Quwain,55.564,25.5225,2932450,2021779,910671,204177,193028,114846,117066,25.552642038347532,1.0750005939260163,28775,5.850195441160999
Umm Al Quwain,55.564,25.5225,3726795,2569441,1157354,233923,270047,84519,237629,27.157466197377875,0.3740854596840597,13893,10.398041358617991
Ras Al Khaimah,55.9486,25.7915,3393215,2339454,1053761,152333,175728,132938,140601,38.31380921448804,1.1477327230462342,29556,5.661825311402823
Fujairah,56.3315,25.2769,1910853,1317438,593415,267778,192189,230807,219626,31.815479333003175,0.45199117294780533,22076,5.40512893641521
Dubai,55.2708,25.2768,1930121,1330723,599398,105643,62540,139926,84137,33.28215255416175,0.4696899464050732,25080,9.365856902655162
Ras Al Khaimah,55.9486,25.7915,3739959,2578517,1161442,46911,232024,293597,173170,32.45333622964755,0.5620418509628048,13790,14.192952843814034
Dubai,55.2708,25.2768,314865,217083,97782,80807,66292,209735,59857,31.1124726520193,0.31842434921017315,17694,11.345627199300186
Ras Al Khaimah,55.9486,25.7915,2892961,1994553,898408,273216,132531,297404,250982,27.11682830945584,0.7567328476776584,28098,5.448816155400893
Abu Dhabi,54.366,24.4539,3582211,2469757,1112454,48849,262027,180559,255545,29.958590446544925,1.3543827135649473,17069,14.130909981764882
